Payment_ID,Order_ID,Payment_Code,Payment_Method,Total_Amount,Payment_Status
2755,OR3472,Banking,UPI,24064.42,Cancelled
2756,OR3473,Card,Debit Card,8273.10,Paid
2757,OR3474,Banking,IMPS,72786.06,Paid
2758,OR3475,Mobile Wallets,Amazon Pay,6958.46,Paid
2759,OR3476,Mobile Wallets,MobiKwik,123546.00,Paid
2760,OR3477,Mobile Wallets,Paytm Wallet,20547.46,Cancelled
2761,OR3478,Mobile Wallets,PhonePe Wallet,3063.28,Paid
2762,OR3479,Banking,Net Banking,5575.78,Paid
2763,OR348,Cash & COD,Cash On Delivery,128011.66,Payment Pending
2764,OR3480,Mobile Wallets,Freecharge,106570.24,Cancelled
2765,OR3481,Mobile Wallets,Freecharge,5239.39,Refunded
2766,OR3482,Card,Credit Card,2869.27,Paid
2767,OR3483,Banking,UPI,192533.91,Paid
2768,OR3484,Card,Credit Card,76732.08,Paid
2769,OR3485,Card,Credit Card,6109.64,Paid
2770,OR3486,Banking,EMI Card,4843.30,Paid
2771,OR3487,Banking,UPI,29447.40,Paid
2772,OR3488,Mobile Wallets,MobiKwik,2593.64,Paid
2773,OR3489,Banking,IMPS,13462.04,Failed
2774,OR349,Mobile Wallets,Paytm Wallet,61942.92,Paid
2775,OR3490,Banking,EMI Card,16776.85,Refunded
2776,OR3491,Banking,EMI Card,138331.34,Refunded
2777,OR3492,Banking,EMI Card,26546.46,Cancelled
2778,OR3493,Banking,IMPS,28998.53,Failed
2779,OR3494,Banking,UPI,1766.46,Paid
2780,OR3495,Mobile Wallets,Amazon Pay,99118.82,Paid
2781,OR3496,Cash & COD,Card On Delivery,169554.20,Payment Pending
2782,OR3497,Banking,EMI Card,110205.68,Paid
2783,OR3498,Cash & COD,Card On Delivery,11927.46,Payment Pending
2784,OR3499,Cash & COD,Cash On Delivery,86938.86,Payment Pending
2785,OR35,Card,Debit Card,139841.23,Paid
2786,OR350,Cash & COD,Card On Delivery,69733.28,Payment Pending
2787,OR3500,Banking,UPI,30973.18,Paid
2788,OR3501,Mobile Wallets,Freecharge,226739.15,Paid
2789,OR3502,Mobile Wallets,Freecharge,8258.82,Paid
2790,OR3503,Card,Prepaid Card,1656.32,Paid
2791,OR3504,Card,Debit Card,1257.90,Paid
2792,OR3505,Banking,IMPS,266668.20,Cancelled
2793,OR3506,Banking,Net Banking,2013.76,Refunded
2794,OR3507,Banking,EMI Card,15103.40,Refunded
2795,OR3508,Banking,EMI Card,225566.91,Paid
2796,OR3509,Card,Prepaid Card,170662.60,Paid
2797,OR351,Banking,UPI,110561.28,Paid
2798,OR3510,Banking,UPI,103123.04,Paid
2799,OR3511,Cash & COD,Card On Delivery,2948.82,Cancelled
2800,OR3512,Banking,UPI,3323.76,Paid
2801,OR3513,Card,Prepaid Card,11797.64,Cancelled
2802,OR3514,Mobile Wallets,Paytm Wallet,3549.46,Cancelled
2803,OR3515,Banking,EMI Card,22679.60,Paid
2804,OR3516,Mobile Wallets,Paytm Wallet,704.48,Paid
2805,OR3517,Card,Credit Card,20058.82,Paid
2806,OR3518,Banking,Net Banking,14156.46,Paid
2807,OR3519,Mobile Wallets,Freecharge,16831.22,Refunded
2808,OR352,Mobile Wallets,PhonePe Wallet,1291481.56,Paid
2809,OR3520,Mobile Wallets,Amazon Pay,23900.80,Paid
2810,OR3521,Mobile Wallets,Freecharge,5302.92,Paid
2811,OR3522,Cash & COD,Card On Delivery,6107.34,Payment Pending
2812,OR3523,Mobile Wallets,Paytm Wallet,699.00,Paid
2813,OR3524,Card,Debit Card,2240.82,Paid
2814,OR3525,Card,Debit Card,15270.32,Paid
2815,OR3526,Banking,UPI,24696.70,Paid
2816,OR3527,Mobile Wallets,Freecharge,8387.18,Paid
2817,OR3528,Card,Debit Card,469.35,Paid
2818,OR3529,Banking,Net Banking,4481.64,Paid
2819,OR353,Card,Credit Card,17974.53,Cancelled
2820,OR3530,Mobile Wallets,Amazon Pay,14156.46,Paid
2821,OR3531,Card,Credit Card,27854.12,Paid
2822,OR3532,Card,Debit Card,82423.94,Paid
2823,OR3533,Mobile Wallets,PhonePe Wallet,19470.22,Cancelled
2824,OR3534,Banking,IMPS,941.64,Paid
2825,OR3535,Banking,UPI,327651.20,Paid
2826,OR3536,Banking,IMPS,243525.24,Paid
2827,OR3537,Banking,Net Banking,2120.46,Paid
2828,OR3538,Mobile Wallets,MobiKwik,23597.64,Paid
2829,OR3539,Mobile Wallets,PhonePe Wallet,9261.28,Paid
2830,OR354,Mobile Wallets,Amazon Pay,6227.46,Cancelled
2831,OR3540,Cash & COD,Card On Delivery,122382.36,Payment Pending
2832,OR3541,Banking,Net Banking,4259.08,Paid
2833,OR3542,Mobile Wallets,Paytm Wallet,293.82,Paid
2834,OR3543,Cash & COD,Cash On Delivery,65917.94,Unpaid
2835,OR3544,Card,Credit Card,7668.82,Cancelled
2836,OR3545,Mobile Wallets,Amazon Pay,2712.82,Refunded
2837,OR3546,Mobile Wallets,MobiKwik,9791.64,Paid
2838,OR3547,Banking,IMPS,18428.92,Paid
2839,OR3548,Banking,Net Banking,3536.46,Cancelled
2840,OR3549,Banking,UPI,186853.35,Paid
2841,OR355,Cash & COD,Card On Delivery,105737.87,Partially Paid
2842,OR3550,Card,Debit Card,63345.00,Paid
2843,OR3551,Mobile Wallets,Amazon Pay,82885.04,Refunded
2844,OR3552,Cash & COD,Cash On Delivery,14156.46,Partially Paid
2845,OR3553,Banking,UPI,250193.98,Failed
2846,OR3554,Banking,Net Banking,5102.73,Cancelled
2847,OR3555,Mobile Wallets,Freecharge,7077.64,Paid
2848,OR3556,Card,Credit Card,12839.39,Paid
2849,OR3557,Mobile Wallets,Freecharge,4213.70,Paid
2850,OR3558,Mobile Wallets,MobiKwik,4650.41,Paid
2851,OR3559,Mobile Wallets,Paytm Wallet,5287.66,Paid
2852,OR356,Mobile Wallets,MobiKwik,208221.77,Paid
2853,OR3560,Mobile Wallets,Amazon Pay,2819.90,Paid
2854,OR3561,Mobile Wallets,PhonePe Wallet,1676.64,Refunded
2855,OR3562,Card,Debit Card,204149.68,Paid
2856,OR3563,Mobile Wallets,PhonePe Wallet,3634.14,Paid
2857,OR3564,Mobile Wallets,Paytm Wallet,228.90,Paid
2858,OR3565,Mobile Wallets,MobiKwik,1531.64,Paid
2859,OR3566,Mobile Wallets,MobiKwik,2082.28,Paid
2860,OR3567,Banking,UPI,3146.85,Paid
2861,OR3568,Banking,Net Banking,74304.60,Failed
2862,OR3569,Card,Credit Card,2349.76,Paid
2863,OR357,Cash & COD,Cash On Delivery,2829.64,Payment Pending
2864,OR3570,Banking,EMI Card,68121.99,Cancelled
2865,OR3571,Mobile Wallets,Amazon Pay,361086.73,Paid
2866,OR3572,Mobile Wallets,MobiKwik,2347.52,Paid
2867,OR3573,Mobile Wallets,MobiKwik,4478.88,Paid
2868,OR3574,Cash & COD,Card On Delivery,3024.00,Payment Pending
2869,OR3575,Mobile Wallets,PhonePe Wallet,81383.42,Paid
2870,OR3576,Cash & COD,Cash On Delivery,15674.40,Refunded
2871,OR3577,Banking,UPI,55893.52,Paid
2872,OR3578,Mobile Wallets,MobiKwik,7723.97,Paid
2873,OR3579,Banking,EMI Card,41298.82,Paid
2874,OR358,Banking,Net Banking,35031.15,Paid
2875,OR3580,Mobile Wallets,Paytm Wallet,16070.16,Paid
2876,OR3581,Card,Prepaid Card,21274.40,Paid
2877,OR3582,Card,Credit Card,3146.85,Refunded
2878,OR3583,Mobile Wallets,Paytm Wallet,2712.82,Paid
2879,OR3584,Card,Debit Card,4376.33,Refunded
2880,OR3585,Mobile Wallets,Freecharge,2694.44,Paid
2881,OR3586,Banking,UPI,681.45,Paid
2882,OR3587,Mobile Wallets,Freecharge,166328.55,Paid
2883,OR3588,Mobile Wallets,Paytm Wallet,21983.02,Cancelled
2884,OR3589,Banking,IMPS,10301.47,Paid
2885,OR359,Mobile Wallets,Amazon Pay,332883.06,Refunded
2886,OR3590,Banking,UPI,10583.49,Refunded
2887,OR3591,Cash & COD,Card On Delivery,17916.86,Unpaid
2888,OR3592,Banking,IMPS,57656.16,Paid
2889,OR3593,Mobile Wallets,MobiKwik,40292.73,Failed
2890,OR3594,Card,Credit Card,4341.62,Paid
2891,OR3595,Banking,UPI,48743.28,Paid
2892,OR3596,Banking,EMI Card,24355.40,Paid
2893,OR3597,Cash & COD,Card On Delivery,1296.82,Payment Pending
2894,OR3598,Cash & COD,Cash On Delivery,1885.64,Payment Pending
2895,OR3599,Banking,IMPS,90233.37,Paid
2896,OR36,Card,Prepaid Card,1099.00,Failed
2897,OR360,Banking,Net Banking,418.95,Paid
2898,OR3600,Mobile Wallets,PhonePe Wallet,3086.91,Paid
2899,OR3601,Mobile Wallets,MobiKwik,6488.82,Paid
2900,OR3602,Cash & COD,Cash On Delivery,60176.46,Payment Pending
2901,OR3603,Mobile Wallets,MobiKwik,777895.34,Cancelled
2902,OR3604,Mobile Wallets,MobiKwik,127436.46,Cancelled
2903,OR3605,Mobile Wallets,Freecharge,37010.90,Paid
2904,OR3606,Banking,UPI,369.60,Paid
2905,OR3607,Mobile Wallets,Freecharge,8493.64,Refunded
2906,OR3608,Mobile Wallets,Paytm Wallet,12991.65,Paid
2907,OR3609,Cash & COD,Cash On Delivery,27693.45,Payment Pending
2908,OR361,Banking,IMPS,3147.90,Failed
2909,OR3610,Cash & COD,Cash On Delivery,13470.88,Payment Pending
2910,OR3611,Mobile Wallets,PhonePe Wallet,12310.49,Paid
2911,OR3612,Mobile Wallets,Amazon Pay,627.90,Paid
2912,OR3613,Banking,IMPS,99368.24,Paid
2913,OR3614,Mobile Wallets,PhonePe Wallet,9427.40,Paid
2914,OR3615,Banking,EMI Card,468.30,Refunded
2915,OR3616,Card,Debit Card,61940.84,Paid
2916,OR3617,Card,Credit Card,8255.28,Paid
2917,OR3618,Banking,EMI Card,67413.40,Refunded
2918,OR3619,Mobile Wallets,MobiKwik,3182.46,Paid
2919,OR362,Mobile Wallets,Freecharge,49468.45,Cancelled
2920,OR3620,Banking,EMI Card,941.64,Paid
2921,OR3621,Card,Credit Card,377976.42,Paid
2922,OR3622,Banking,IMPS,33641.80,Cancelled
2923,OR3623,Banking,EMI Card,295400.84,Paid
2924,OR3624,Banking,Net Banking,107106.24,Paid
2925,OR3625,Banking,IMPS,4925.76,Paid
2926,OR3626,Cash & COD,Cash On Delivery,7052.64,Unpaid
2927,OR3627,Mobile Wallets,MobiKwik,13676.58,Paid
2928,OR3628,Banking,EMI Card,4028.64,Paid
2929,OR3629,Banking,UPI,168028.46,Paid
2930,OR363,Mobile Wallets,MobiKwik,203065.50,Paid
2931,OR3630,Banking,EMI Card,8421.66,Paid
2932,OR3631,Mobile Wallets,Paytm Wallet,213144.27,Paid
2933,OR3632,Mobile Wallets,MobiKwik,54277.64,Paid
2934,OR3633,Card,Debit Card,5721.82,Paid
2935,OR3634,Banking,Net Banking,8848.82,Paid
2936,OR3635,Banking,Net Banking,3704.91,Paid
2937,OR3636,Mobile Wallets,Freecharge,6388.13,Paid
2938,OR3637,Mobile Wallets,Freecharge,29860.34,Paid
2939,OR3638,Card,Prepaid Card,14928.13,Failed
2940,OR3639,Mobile Wallets,PhonePe Wallet,15270.49,Paid
2941,OR364,Banking,UPI,76423.96,Paid
2942,OR3640,Mobile Wallets,Paytm Wallet,8938.34,Paid
2943,OR3641,Banking,IMPS,40117.64,Paid
2944,OR3642,Cash & COD,Card On Delivery,941.64,Refunded
2945,OR3643,Mobile Wallets,PhonePe Wallet,13566.46,Paid
2946,OR3644,Banking,EMI Card,7076.46,Paid
2947,OR3645,Banking,IMPS,839.23,Paid
2948,OR3646,Banking,UPI,2764.74,Failed
2949,OR3647,Mobile Wallets,Amazon Pay,7359.66,Paid
2950,OR3648,Mobile Wallets,Freecharge,4366.26,Paid
2951,OR3649,Banking,IMPS,273.00,Paid
2952,OR365,Cash & COD,Card On Delivery,6380.64,Partially Paid
2953,OR3650,Card,Debit Card,27264.37,Cancelled
2954,OR3651,Cash & COD,Card On Delivery,10179.14,Cancelled
2955,OR3652,Card,Debit Card,198.24,Paid
2956,OR3653,Banking,UPI,6154.88,Paid
2957,OR3654,Banking,Net Banking,12427.69,Failed
2958,OR3655,Mobile Wallets,Paytm Wallet,588.82,Failed
2959,OR3656,Mobile Wallets,Paytm Wallet,840.00,Paid
2960,OR3657,Cash & COD,Card On Delivery,1296.54,Payment Pending
2961,OR3658,Card,Credit Card,2798.88,Paid
2962,OR3659,Card,Prepaid Card,2727.90,Paid
2963,OR366,Mobile Wallets,Paytm Wallet,2237.76,Paid
2964,OR3660,Mobile Wallets,Amazon Pay,782.88,Refunded
2965,OR3661,Mobile Wallets,PhonePe Wallet,238299.19,Cancelled
2966,OR3662,Banking,IMPS,17225.64,Paid
2967,OR3663,Mobile Wallets,Freecharge,52386.12,Paid
2968,OR3664,Cash & COD,Card On Delivery,130547.10,Payment Pending
2969,OR3665,Card,Debit Card,1676.64,Refunded
2970,OR3666,Banking,EMI Card,13332.82,Paid
2971,OR3667,Card,Debit Card,22415.28,Refunded
2972,OR3668,Cash & COD,Cash On Delivery,2463.84,Partially Paid
2973,OR3669,Mobile Wallets,PhonePe Wallet,66890.46,Paid
2974,OR367,Card,Prepaid Card,116408.38,Cancelled
2975,OR3670,Mobile Wallets,PhonePe Wallet,443367.40,Refunded
2976,OR3671,Mobile Wallets,Paytm Wallet,97914.04,Paid
2977,OR3672,Card,Debit Card,861.40,Paid
2978,OR3673,Mobile Wallets,Paytm Wallet,222946.08,Paid
2979,OR3674,Card,Credit Card,3524.64,Paid
2980,OR3675,Mobile Wallets,Freecharge,17134.01,Paid
2981,OR3676,Banking,Net Banking,2011.70,Paid
2982,OR3677,Mobile Wallets,PhonePe Wallet,7751.42,Refunded
2983,OR3678,Cash & COD,Cash On Delivery,55509.64,Payment Pending
2984,OR3679,Card,Debit Card,4457.25,Paid
2985,OR368,Mobile Wallets,Amazon Pay,136159.73,Refunded
2986,OR3680,Mobile Wallets,Amazon Pay,235856.98,Paid
2987,OR3681,Cash & COD,Cash On Delivery,180648.09,Payment Pending
2988,OR3682,Mobile Wallets,Freecharge,57230.14,Failed
2989,OR3683,Mobile Wallets,Amazon Pay,325097.82,Paid
2990,OR3684,Card,Prepaid Card,41856.58,Refunded
2991,OR3685,Banking,IMPS,144853.97,Paid
2992,OR3686,Mobile Wallets,MobiKwik,3302.82,Paid
2993,OR3687,Mobile Wallets,PhonePe Wallet,22408.20,Paid
2994,OR3688,Mobile Wallets,Paytm Wallet,11193.23,Paid
2995,OR3689,Card,Credit Card,850.50,Cancelled
2996,OR369,Card,Credit Card,10298.97,Paid
2997,OR3690,Mobile Wallets,Amazon Pay,40396.22,Paid
2998,OR3691,Mobile Wallets,PhonePe Wallet,65022.57,Paid
2999,OR3692,Mobile Wallets,Amazon Pay,12504.46,Paid
3000,OR3693,Cash & COD,Cash On Delivery,16763.70,Payment Pending
3001,OR3694,Cash & COD,Card On Delivery,13497.70,Partially Paid
3002,OR3695,Mobile Wallets,Paytm Wallet,2710.46,Refunded
3003,OR3696,Card,Credit Card,33956.36,Refunded
3004,OR3697,Banking,IMPS,96329.66,Paid
3005,OR3698,Card,Prepaid Card,3524.64,Paid
3006,OR3699,Cash & COD,Cash On Delivery,11219.46,Payment Pending
3007,OR37,Banking,IMPS,74216.10,Paid
3008,OR370,Mobile Wallets,Freecharge,11756.64,Paid
3009,OR3700,Card,Credit Card,19346.10,Refunded
3010,OR3701,Cash & COD,Cash On Delivery,706.82,Cancelled
3011,OR3702,Banking,IMPS,2196.39,Refunded
3012,OR3703,Cash & COD,Cash On Delivery,2589.81,Cancelled
3013,OR3704,Card,Debit Card,34337.70,Paid
3014,OR3705,Banking,EMI Card,7397.04,Paid
3015,OR3706,Card,Prepaid Card,1403.82,Paid
3016,OR3707,Banking,IMPS,3892.82,Paid
3017,OR3708,Banking,IMPS,141597.64,Paid
3018,OR3709,Banking,EMI Card,225898.94,Paid
3019,OR371,Cash & COD,Cash On Delivery,5100.12,Failed
3020,OR3710,Banking,Net Banking,12541.34,Cancelled
3021,OR3711,Banking,UPI,5618.71,Paid
3022,OR3712,Banking,IMPS,7076.46,Paid
3023,OR3713,Mobile Wallets,Freecharge,2461.76,Paid
3024,OR3714,Banking,IMPS,13463.26,Paid
3025,OR3715,Banking,UPI,342.20,Paid
3026,OR3716,Mobile Wallets,PhonePe Wallet,31358.88,Paid
3027,OR3717,Banking,IMPS,9875.43,Refunded
3028,OR3718,Banking,UPI,2100.22,Paid
3029,OR3719,Card,Prepaid Card,411.82,Paid
3030,OR372,Mobile Wallets,MobiKwik,174968.98,Paid
3031,OR3720,Banking,Net Banking,4170.12,Paid
3032,OR3721,Banking,UPI,113298.97,Failed
3033,OR3722,Banking,EMI Card,42463.34,Paid
3034,OR3723,Banking,EMI Card,130703.57,Cancelled
3035,OR3724,Mobile Wallets,Amazon Pay,10737.41,Paid
3036,OR3725,Mobile Wallets,Paytm Wallet,8157.66,Cancelled
3037,OR3726,Card,Credit Card,173315.91,Cancelled
3038,OR3727,Card,Prepaid Card,85271.52,Paid
3039,OR3728,Banking,Net Banking,153649.19,Refunded
3040,OR3729,Banking,EMI Card,735.84,Paid
3041,OR373,Mobile Wallets,Freecharge,11261.18,Cancelled
3042,OR3730,Banking,UPI,49201.42,Cancelled
3043,OR3731,Cash & COD,Cash On Delivery,12315.75,Payment Pending
3044,OR3732,Card,Credit Card,173356.85,Paid
3045,OR3733,Mobile Wallets,MobiKwik,112682.92,Paid
3046,OR3734,Mobile Wallets,PhonePe Wallet,4230.98,Paid
3047,OR3735,Card,Prepaid Card,744611.62,Refunded
3048,OR3736,Card,Debit Card,204.75,Paid
3049,OR3737,Mobile Wallets,Freecharge,7380.80,Paid
3050,OR3738,Card,Debit Card,11488.52,Paid
3051,OR3739,Mobile Wallets,Amazon Pay,14977.04,Paid
3052,OR374,Mobile Wallets,PhonePe Wallet,223183.34,Cancelled
3053,OR3740,Cash & COD,Cash On Delivery,67496.55,Payment Pending
3054,OR3741,Card,Prepaid Card,470.82,Paid
3055,OR3742,Mobile Wallets,Paytm Wallet,56307.20,Paid
3056,OR3743,Cash & COD,Card On Delivery,37755.28,Payment Pending
3057,OR3744,Mobile Wallets,PhonePe Wallet,16926.80,Paid
3058,OR3745,Mobile Wallets,Amazon Pay,29362.47,Paid
3059,OR3746,Mobile Wallets,Paytm Wallet,363062.75,Paid
3060,OR3747,Mobile Wallets,Amazon Pay,56.00,Paid
3061,OR3748,Banking,IMPS,24814.52,Refunded
3062,OR3749,Card,Debit Card,8992.34,Paid
3063,OR375,Card,Prepaid Card,247837.02,Paid
3064,OR3750,Card,Credit Card,90359.68,Paid
3065,OR3751,Banking,EMI Card,177392.57,Paid
3066,OR3752,Banking,UPI,1125.54,Paid
3067,OR3753,Card,Credit Card,2106.54,Paid
3068,OR3754,Mobile Wallets,MobiKwik,65131.28,Paid
3069,OR3755,Cash & COD,Card On Delivery,228330.00,Payment Pending
3070,OR3756,Mobile Wallets,Paytm Wallet,147584.52,Cancelled
3071,OR3757,Card,Prepaid Card,145598.88,Paid
3072,OR3758,Cash & COD,Card On Delivery,16262.86,Payment Pending
3073,OR3759,Banking,Net Banking,10145.64,Refunded
3074,OR376,Banking,EMI Card,74966.44,Paid
3075,OR3760,Mobile Wallets,MobiKwik,2916.76,Failed
3076,OR3761,Card,Credit Card,8372.10,Cancelled
3077,OR3762,Banking,IMPS,10298.97,Paid
3078,OR3763,Banking,EMI Card,248617.74,Paid
3079,OR3764,Banking,EMI Card,21763.92,Paid
3080,OR3765,Cash & COD,Card On Delivery,10463.30,Cancelled
3081,OR3766,Cash & COD,Cash On Delivery,66437.54,Cancelled
3082,OR3767,Banking,EMI Card,1257.90,Paid
3083,OR3768,Mobile Wallets,PhonePe Wallet,18878.82,Refunded
3084,OR3769,Cash & COD,Card On Delivery,2440.76,Payment Pending
3085,OR377,Card,Credit Card,243621.62,Paid
3086,OR3770,Card,Debit Card,75157.74,Paid
3087,OR3771,Banking,UPI,93805.90,Paid
3088,OR3772,Banking,Net Banking,94127.42,Paid
3089,OR3773,Banking,UPI,5726.46,Paid
3090,OR3774,Mobile Wallets,Amazon Pay,3094.77,Paid
3091,OR3775,Mobile Wallets,Amazon Pay,7312.46,Cancelled
3092,OR3776,Card,Prepaid Card,10821.20,Refunded
3093,OR3777,Mobile Wallets,MobiKwik,2013.76,Paid
3094,OR3778,Mobile Wallets,PhonePe Wallet,91229.30,Paid
3095,OR3779,Mobile Wallets,PhonePe Wallet,96514.26,Paid
3096,OR378,Banking,IMPS,13115.34,Paid
3097,OR3780,Card,Prepaid Card,11319.67,Cancelled
3098,OR3781,Banking,IMPS,4723.95,Refunded
3099,OR3782,Cash & COD,Card On Delivery,17342.46,Payment Pending
3100,OR3783,Card,Prepaid Card,8366.17,Cancelled
3101,OR3784,Banking,Net Banking,2844.40,Refunded
3102,OR3785,Banking,IMPS,20291.28,Paid
3103,OR3786,Cash & COD,Cash On Delivery,4925.76,Payment Pending
3104,OR3787,Cash & COD,Cash On Delivery,502.88,Payment Pending
3105,OR3788,Banking,UPI,25006.56,Paid
3106,OR3789,Card,Prepaid Card,391.65,Paid
3107,OR379,Banking,Net Banking,51255.78,Cancelled
3108,OR3790,Mobile Wallets,Freecharge,26093.49,Paid
3109,OR3791,Cash & COD,Cash On Delivery,66884.88,Partially Paid
3110,OR3792,Card,Debit Card,18273.71,Paid
3111,OR3793,Mobile Wallets,Amazon Pay,4049.49,Paid
3112,OR3794,Mobile Wallets,Paytm Wallet,86137.64,Paid
3113,OR3795,Card,Prepaid Card,106076.10,Cancelled
3114,OR3796,Banking,Net Banking,293.82,Paid
3115,OR3797,Banking,UPI,300924.80,Paid
3116,OR3798,Mobile Wallets,Freecharge,24775.28,Paid
3117,OR3799,Banking,IMPS,28543.20,Cancelled
3118,OR38,Banking,Net Banking,23498.30,Paid
3119,OR380,Mobile Wallets,Amazon Pay,29707.68,Paid
3120,OR3800,Card,Prepaid Card,11272.28,Paid
3121,OR3801,Banking,UPI,38479.97,Failed
3122,OR3802,Cash & COD,Cash On Delivery,1563.52,Payment Pending
3123,OR3803,Banking,EMI Card,9437.64,Paid
3124,OR3804,Banking,IMPS,6914.44,Paid
3125,OR3805,Cash & COD,Cash On Delivery,3902.61,Payment Pending
3126,OR3806,Mobile Wallets,Freecharge,6012.58,Paid
3127,OR3807,Banking,EMI Card,9553.28,Paid
3128,OR3808,Banking,EMI Card,1285.22,Paid
3129,OR3809,Banking,EMI Card,70764.60,Paid
3130,OR381,Mobile Wallets,PhonePe Wallet,191935.94,Paid
3131,OR3810,Cash & COD,Card On Delivery,9428.20,Unpaid
3132,OR3811,Card,Credit Card,455931.98,Paid
3133,OR3812,Cash & COD,Cash On Delivery,5390.42,Refunded
3134,OR3813,Card,Debit Card,89259.08,Paid
3135,OR3814,Mobile Wallets,Freecharge,52063.10,Paid
3136,OR3815,Mobile Wallets,Paytm Wallet,56972.52,Paid
3137,OR3816,Mobile Wallets,Paytm Wallet,4834.28,Failed
3138,OR3817,Mobile Wallets,Amazon Pay,5334.77,Refunded
3139,OR3818,Mobile Wallets,MobiKwik,33261.69,Failed
3140,OR3819,Banking,UPI,24184.10,Paid
3141,OR382,Mobile Wallets,Amazon Pay,68707.37,Paid
3142,OR3820,Banking,EMI Card,824.82,Paid
3143,OR3821,Cash & COD,Cash On Delivery,411531.50,Payment Pending
3144,OR3822,Card,Prepaid Card,53293.43,Paid
3145,OR3823,Mobile Wallets,MobiKwik,8942.67,Paid
3146,OR3824,Banking,Net Banking,6177.70,Paid
3147,OR3825,Cash & COD,Cash On Delivery,250136.40,Payment Pending
3148,OR3826,Card,Debit Card,6696.52,Paid
3149,OR3827,Card,Debit Card,76201.18,Paid
3150,OR3828,Cash & COD,Card On Delivery,8957.76,Payment Pending
3151,OR3829,Mobile Wallets,Amazon Pay,2685.76,Paid
3152,OR383,Mobile Wallets,MobiKwik,10080.73,Paid
3153,OR3830,Banking,IMPS,8121.54,Refunded
3154,OR3831,Banking,EMI Card,11371.66,Paid
3155,OR3832,Banking,UPI,5482.28,Paid
3156,OR3833,Banking,UPI,16172.16,Paid
3157,OR3834,Mobile Wallets,Paytm Wallet,13224.11,Paid
3158,OR3835,Banking,IMPS,2056.74,Cancelled
3159,OR3836,Mobile Wallets,PhonePe Wallet,16538.88,Paid
3160,OR3837,Banking,Net Banking,315.06,Failed
3161,OR3838,Mobile Wallets,Paytm Wallet,706.82,Paid
3162,OR3839,Mobile Wallets,Paytm Wallet,1636.09,Cancelled
3163,OR384,Mobile Wallets,Amazon Pay,533417.61,Failed
3164,OR3840,Card,Credit Card,530964.60,Paid
3165,OR3841,Card,Prepaid Card,39528.82,Paid
3166,OR3842,Card,Prepaid Card,2010.40,Paid
3167,OR3843,Mobile Wallets,Paytm Wallet,52185.62,Paid
3168,OR3844,Banking,EMI Card,6368.46,Failed
3169,OR3845,Mobile Wallets,Paytm Wallet,4633.97,Paid
3170,OR3846,Card,Debit Card,10301.76,Paid
3171,OR3847,Banking,UPI,257845.53,Paid
3172,OR3848,Banking,Net Banking,10144.46,Refunded
3173,OR3849,Mobile Wallets,Amazon Pay,5024.43,Paid
3174,OR385,Cash & COD,Card On Delivery,469.64,Unpaid
3175,OR3850,Card,Prepaid Card,56627.02,Paid
3176,OR3851,Mobile Wallets,PhonePe Wallet,8619.70,Paid
3177,OR3852,Mobile Wallets,Paytm Wallet,196577.19,Paid
3178,OR3853,Mobile Wallets,Paytm Wallet,2237.76,Refunded
3179,OR3854,Banking,EMI Card,32448.82,Paid
3180,OR3855,Cash & COD,Cash On Delivery,45073.64,Payment Pending
3181,OR3856,Mobile Wallets,Freecharge,14862.37,Refunded
3182,OR3857,Card,Prepaid Card,45918.88,Failed
3183,OR3858,Cash & COD,Cash On Delivery,44242.92,Cancelled
3184,OR3859,Mobile Wallets,Paytm Wallet,94943.45,Paid
3185,OR386,Mobile Wallets,PhonePe Wallet,101110.10,Paid
3186,OR3860,Banking,Net Banking,8607.70,Paid
3187,OR3861,Card,Credit Card,6812.79,Paid
3188,OR3862,Banking,IMPS,19590.22,Paid
3189,OR3863,Banking,UPI,55543.33,Paid
3190,OR3864,Mobile Wallets,MobiKwik,157074.04,Refunded
3191,OR3865,Mobile Wallets,Paytm Wallet,5223.47,Paid
3192,OR3866,Mobile Wallets,Amazon Pay,9458.52,Paid
3193,OR3867,Cash & COD,Cash On Delivery,1885.64,Payment Pending
3194,OR3868,Mobile Wallets,MobiKwik,1412.46,Refunded
3195,OR3869,Card,Prepaid Card,30643.42,Paid
3196,OR387,Card,Credit Card,37605.98,Paid
3197,OR3870,Card,Debit Card,11402.98,Paid
3198,OR3871,Cash & COD,Cash On Delivery,8138.46,Payment Pending
3199,OR3872,Cash & COD,Cash On Delivery,13512.36,Refunded
3200,OR3873,Card,Debit Card,3302.82,Paid
3201,OR3874,Card,Prepaid Card,278.25,Paid
3202,OR3875,Card,Credit Card,4532.48,Cancelled
3203,OR3876,Mobile Wallets,MobiKwik,19202.18,Refunded
3204,OR3877,Mobile Wallets,MobiKwik,35266.93,Cancelled
3205,OR3878,Cash & COD,Cash On Delivery,78171.66,Payment Pending
3206,OR3879,Banking,EMI Card,2149.70,Paid
3207,OR388,Card,Credit Card,195917.99,Paid
3208,OR3880,Cash & COD,Cash On Delivery,1371.70,Failed
3209,OR3881,Cash & COD,Cash On Delivery,241.50,Payment Pending
