Order_ID,Customer_ID,Order_Date,Order_Total,Order_Status
OR3696,C0474,2022/08/10,33956.36,Refunded
OR3697,C0032,2024/11/27,96329.66,Delivered
OR3698,C0522,2025/06/18,3524.64,On Hold
OR3699,C0622,2022/07/05,11219.46,Processing
OR37,C0962,2024/05/02,74216.10,Partially Shipped
OR370,C1700,2022/05/18,11756.64,Partially Shipped
OR3700,C0250,2022/07/07,19346.10,Return
OR3701,C0234,2024/01/04,706.82,Cancelled
OR3702,C0339,2024/12/06,2196.39,Refunded
OR3703,C1457,2023/11/18,2589.81,Cancelled
OR3704,C1559,2023/05/23,34337.70,Delivered
OR3705,C0925,2023/05/01,7397.04,Partially Delivered
OR3706,C1976,2024/02/10,1403.82,Delivered
OR3707,C1849,2023/02/27,3892.82,On Hold
OR3708,C0057,2023/12/22,141597.64,Pending
OR3709,C0353,2023/11/04,225898.94,Partially Shipped
OR371,C0581,2022/01/28,5100.12,Failed
OR3710,C0523,2024/03/17,12541.34,Cancelled
OR3711,C0195,2022/06/27,5618.71,Partially Shipped
OR3712,C1988,2023/08/31,7076.46,Processing
OR3713,C0044,2025/05/21,2461.76,On Hold
OR3714,C0736,2025/03/30,13463.26,Confirmed 
OR3715,C0172,2024/03/24,342.20,Pending
OR3716,C0957,2023/03/06,31358.88,Partially Delivered
OR3717,C0059,2024/07/18,9875.43,Refunded
OR3718,C1164,2022/09/14,2100.22,Delivered
OR3719,C0244,2025/04/07,411.82,Return
OR372,C0413,2024/03/16,174968.98,Partially Delivered
OR3720,C1312,2024/10/14,4170.12,Partially Shipped
OR3721,C0450,2022/09/09,113298.97,Failed
OR3722,C0712,2024/03/10,42463.34,Pending
OR3723,C1147,2022/02/07,130703.57,Cancelled
OR3724,C0162,2022/02/28,10737.41,Out for Delivery
OR3725,C1940,2024/12/22,8157.66,Cancelled
OR3726,C1858,2023/03/10,173315.91,Cancelled
OR3727,C0572,2023/01/21,85271.52,Partially Delivered
OR3728,C1745,2022/02/14,153649.19,Refunded
OR3729,C0372,2023/03/04,735.84,Shipped
OR373,C0450,2022/03/07,11261.18,Cancelled
OR3730,C1378,2022/05/10,49201.42,Cancelled
OR3731,C0591,2025/02/13,12315.75,Delivered
OR3732,C1760,2023/02/28,173356.85,Out for Delivery
OR3733,C0039,2024/02/29,112682.92,Processing
OR3734,C0748,2023/11/05,4230.98,Out for Delivery
OR3735,C0359,2023/06/26,744611.62,Refunded
OR3736,C0452,2024/11/22,204.75,Partially Delivered
OR3737,C0592,2025/01/11,7380.80,Out for Delivery
OR3738,C0648,2024/08/03,11488.52,Confirmed 
OR3739,C1365,2024/05/05,14977.04,Delivered
OR374,C0695,2024/07/01,223183.34,Cancelled
OR3740,C0270,2024/11/19,67496.55,Partially Shipped
OR3741,C0633,2022/04/27,470.82,Pending
OR3742,C1507,2022/07/21,56307.20,Partially Delivered
OR3743,C0505,2025/02/23,37755.28,Out for Delivery
OR3744,C0593,2022/10/12,16926.80,Confirmed 
OR3745,C0947,2022/06/15,29362.47,On Hold
OR3746,C0328,2023/06/16,363062.75,On Hold
OR3747,C0506,2023/03/22,56.00,Partially Delivered
OR3748,C1718,2022/10/12,24814.52,Return
OR3749,C1568,2022/11/15,8992.34,Return
OR375,C1701,2023/10/08,247837.02,On Hold
OR3750,C0355,2024/04/28,90359.68,Partially Shipped
OR3751,C0228,2024/11/12,177392.57,Shipped
OR3752,C0974,2023/09/20,1125.54,Return
OR3753,C0259,2024/03/06,2106.54,Out for Delivery
OR3754,C0273,2023/06/22,65131.28,Shipped
OR3755,C0618,2022/08/20,228330.00,Shipped
OR3756,C1350,2025/04/23,147584.52,Cancelled
OR3757,C0772,2022/11/11,145598.88,Partially Delivered
OR3758,C1981,2025/01/21,16262.86,Shipped
OR3759,C1333,2025/05/25,10145.64,Refunded
OR376,C0552,2022/03/04,74966.44,Confirmed 
OR3760,C0009,2023/08/16,2916.76,Failed
OR3761,C0479,2023/11/05,8372.10,Cancelled
OR3762,C0196,2022/12/15,10298.97,Out for Delivery
OR3763,C1403,2024/05/28,248617.74,Partially Delivered
OR3764,C0158,2023/04/25,21763.92,Delivered
OR3765,C0115,2023/10/20,10463.30,Cancelled
OR3766,C1740,2024/05/04,66437.54,Cancelled
OR3767,C1581,2023/11/16,1257.90,Out for Delivery
OR3768,C1558,2025/06/05,18878.82,Refunded
OR3769,C0195,2023/04/16,2440.76,Out for Delivery
OR377,C0143,2022/10/01,243621.62,Partially Delivered
OR3770,C0499,2022/03/27,75157.74,Partially Delivered
OR3771,C0451,2022/03/12,93805.90,Confirmed 
OR3772,C0514,2024/09/10,94127.42,Delivered
OR3773,C1682,2022/12/01,5726.46,Delivered
OR3774,C1308,2025/01/03,3094.77,Shipped
OR3775,C0484,2022/04/30,7312.46,Cancelled
OR3776,C0464,2022/09/27,10821.20,Refunded
OR3777,C0346,2022/08/10,2013.76,Out for Delivery
OR3778,C0745,2023/06/01,91229.30,On Hold
OR3779,C0943,2025/06/30,96514.26,Delivered
OR378,C0572,2024/02/24,13115.34,Pending
OR3780,C0381,2023/04/02,11319.67,Cancelled
OR3781,C1142,2023/02/01,4723.95,Return
OR3782,C0398,2022/08/01,17342.46,Processing
OR3783,C0882,2025/01/09,8366.17,Cancelled
OR3784,C0749,2023/05/08,2844.40,Return
OR3785,C0067,2024/01/25,20291.28,On Hold
OR3786,C0574,2024/01/27,4925.76,Partially Shipped
OR3787,C0204,2024/08/15,502.88,Out for Delivery
OR3788,C1073,2025/02/13,25006.56,Pending
OR3789,C0715,2023/12/23,391.65,Partially Shipped
OR379,C0198,2022/02/21,51255.78,Cancelled
OR3790,C1715,2024/09/05,26093.49,Partially Shipped
OR3791,C0838,2023/10/13,66884.88,Partially Delivered
OR3792,C0480,2024/01/02,18273.71,Out for Delivery
OR3793,C1909,2025/04/03,4049.49,On Hold
OR3794,C0143,2022/07/30,86137.64,Pending
OR3795,C0487,2024/08/02,106076.10,Cancelled
OR3796,C0174,2022/03/22,293.82,Processing
OR3797,C1255,2025/05/09,300924.80,Shipped
OR3798,C0342,2022/11/23,24775.28,Out for Delivery
OR3799,C0213,2022/08/29,28543.20,Cancelled
OR38,C0126,2024/10/17,23498.30,Out for Delivery
OR380,C0820,2023/07/17,29707.68,Confirmed 
OR3800,C0086,2023/02/18,11272.28,Processing
OR3801,C0574,2025/06/28,38479.97,Failed
OR3802,C0834,2022/06/25,1563.52,Out for Delivery
OR3803,C0444,2023/12/23,9437.64,Confirmed 
OR3804,C0191,2024/01/23,6914.44,On Hold
OR3805,C0004,2023/08/15,3902.61,Shipped
OR3806,C0286,2022/12/03,6012.58,Processing
OR3807,C0085,2024/05/27,9553.28,Shipped
OR3808,C0213,2023/12/18,1285.22,Return
OR3809,C0330,2025/01/04,70764.60,Confirmed 
OR381,C0235,2024/07/21,191935.94,Pending
OR3810,C1048,2024/08/24,9428.20,Return
OR3811,C1699,2024/01/19,455931.98,Delivered
OR3812,C1274,2025/06/14,5390.42,Refunded
OR3813,C0783,2022/07/04,89259.08,Partially Delivered
OR3814,C0626,2022/07/06,52063.10,Out for Delivery
OR3815,C1951,2025/04/09,56972.52,Partially Shipped
OR3816,C1561,2025/06/14,4834.28,Failed
OR3817,C0223,2023/05/11,5334.77,Refunded
OR3818,C0474,2022/12/29,33261.69,Failed
OR3819,C0420,2022/03/21,24184.10,Out for Delivery
OR382,C0174,2022/09/22,68707.37,Pending
OR3820,C0908,2023/09/13,824.82,Partially Shipped
OR3821,C0030,2025/02/12,411531.50,On Hold
OR3822,C0858,2024/05/16,53293.43,Return
OR3823,C0060,2024/01/09,8942.67,Pending
OR3824,C0565,2024/12/01,6177.70,Processing
OR3825,C0172,2024/07/27,250136.40,On Hold
OR3826,C1585,2024/06/12,6696.52,Shipped
OR3827,C0984,2022/09/03,76201.18,On Hold
OR3828,C1673,2025/05/09,8957.76,Processing
OR3829,C0354,2022/01/14,2685.76,Shipped
OR383,C0984,2025/03/02,10080.73,Confirmed 
OR3830,C0165,2023/06/09,8121.54,Refunded
OR3831,C1872,2024/12/07,11371.66,Processing
OR3832,C0504,2022/05/19,5482.28,Confirmed 
OR3833,C1996,2023/10/13,16172.16,Out for Delivery
OR3834,C0170,2022/12/04,13224.11,Pending
OR3835,C1027,2024/06/15,2056.74,Cancelled
OR3836,C1505,2022/10/16,16538.88,Processing
OR3837,C0101,2024/04/17,315.06,Failed
OR3838,C0614,2023/11/15,706.82,Partially Shipped
OR3839,C1481,2023/09/28,1636.09,Cancelled
OR384,C0069,2023/07/22,533417.61,Failed
OR3840,C0761,2025/06/18,530964.60,Pending
OR3841,C0393,2023/02/04,39528.82,Pending
OR3842,C0250,2024/11/27,2010.40,Delivered
OR3843,C0282,2025/04/07,52185.62,Partially Shipped
OR3844,C1423,2025/02/18,6368.46,Failed
OR3845,C0729,2025/06/29,4633.97,Partially Delivered
OR3846,C1510,2025/01/06,10301.76,Delivered
OR3847,C0005,2022/03/22,257845.53,Processing
OR3848,C0381,2022/02/12,10144.46,Return
OR3849,C1708,2022/01/31,5024.43,Shipped
OR385,C0194,2024/06/25,469.64,Return
OR3850,C1116,2023/08/03,56627.02,Confirmed 
OR3851,C1957,2025/02/09,8619.70,Out for Delivery
OR3852,C1522,2023/05/11,196577.19,Partially Shipped
OR3853,C1877,2023/02/14,2237.76,Refunded
OR3854,C0223,2023/08/08,32448.82,Pending
OR3855,C0816,2024/03/14,45073.64,On Hold
OR3856,C0144,2023/01/02,14862.37,Refunded
OR3857,C0433,2024/06/05,45918.88,Failed
OR3858,C0013,2023/02/24,44242.92,Cancelled
OR3859,C0705,2023/11/14,94943.45,Shipped
OR386,C0343,2025/01/18,101110.10,Delivered
OR3860,C0604,2024/08/26,8607.70,Pending
OR3861,C1524,2024/07/18,6812.79,Partially Shipped
OR3862,C0907,2024/06/07,19590.22,Out for Delivery
OR3863,C0924,2024/08/15,55543.33,On Hold
OR3864,C0810,2024/10/01,157074.04,Refunded
OR3865,C0888,2022/04/17,5223.47,Out for Delivery
OR3866,C0327,2025/06/21,9458.52,On Hold
OR3867,C0356,2022/06/15,1885.64,Processing
OR3868,C1634,2024/12/01,1412.46,Refunded
OR3869,C0025,2025/05/10,30643.42,Delivered
OR387,C0377,2023/10/18,37605.98,Pending
OR3870,C0166,2023/05/16,11402.98,On Hold
OR3871,C1549,2022/01/01,8138.46,Out for Delivery
OR3872,C0928,2023/06/27,13512.36,Refunded
OR3873,C0569,2022/04/24,3302.82,On Hold
OR3874,C0233,2023/10/13,278.25,Pending
OR3875,C0580,2023/10/22,4532.48,Cancelled
OR3876,C1681,2023/12/02,19202.18,Return
OR3877,C0956,2024/01/17,35266.93,Cancelled
OR3878,C0741,2023/06/12,78171.66,Pending
OR3879,C1608,2024/11/05,2149.70,Processing
OR388,C0258,2023/01/24,195917.99,Partially Delivered
OR3880,C0786,2025/04/29,1371.70,Failed
OR3881,C0196,2024/07/13,241.50,Confirmed 
OR3882,C0952,2024/08/24,35397.64,Failed
OR3883,C0104,2024/11/05,216492.04,Failed
OR3884,C0658,2022/04/13,289129.59,Delivered
OR3885,C0397,2022/10/12,20668.74,Processing
OR3886,C1526,2025/02/02,1485.64,Shipped
OR3887,C0352,2023/01/28,4718.82,Partially Shipped
OR3888,C0441,2024/12/18,91863.48,Failed
OR3889,C0890,2023/04/17,5147.94,Refunded
OR389,C0642,2023/04/30,188588.60,Partially Shipped
OR3890,C0798,2023/08/29,237500.72,Refunded
OR3891,C1260,2022/09/28,33487.22,Processing
OR3892,C0365,2023/03/07,44837.64,On Hold
OR3893,C0837,2022/12/26,125469.24,Confirmed 
OR3894,C0781,2022/02/06,6252.82,Out for Delivery
OR3895,C1585,2024/09/23,2461.76,Failed
OR3896,C1553,2024/12/05,937.44,Pending
OR3897,C1016,2022/05/13,14124.60,On Hold
OR3898,C0714,2024/10/19,5425.64,Confirmed 
OR3899,C0686,2025/04/02,8785.70,Pending
OR39,C0339,2023/04/08,39640.92,Confirmed 
OR390,C0089,2022/02/14,11732.31,Failed
OR3900,C0562,2023/02/27,117998.82,Delivered
OR3901,C1099,2025/05/14,55690.10,Cancelled
OR3902,C0728,2023/05/20,37465.30,Pending
OR3903,C0147,2022/03/09,223.02,Delivered
OR3904,C0948,2023/08/11,4796.72,Partially Delivered
OR3905,C1179,2023/04/06,1807.77,Shipped
OR3906,C0600,2023/01/25,11186.76,Shipped
OR3907,C0860,2024/11/21,195953.86,Out for Delivery
OR3908,C1808,2022/06/21,332.64,Delivered
OR3909,C0665,2024/03/23,3363.00,Out for Delivery
OR391,C0994,2022/06/25,706.82,Confirmed 
OR3910,C0839,2024/03/11,4718.82,Refunded
OR3911,C1708,2024/02/05,199415.28,Failed
OR3912,C1839,2024/11/13,1677.76,Confirmed 
OR3913,C0219,2024/05/23,2208.52,Failed
OR3914,C0414,2022/01/24,2172.02,Cancelled
OR3915,C0431,2024/07/15,206143.40,Cancelled
OR3916,C0394,2024/12/22,8615.18,Confirmed 
OR3917,C0371,2022/12/26,16397.28,Partially Delivered
OR3918,C0674,2024/06/26,12957.51,On Hold
OR3919,C0020,2022/09/06,29527.40,Pending
OR392,C0075,2023/06/14,30792.99,Pending
OR3920,C1881,2022/07/21,3883.04,Pending
OR3921,C0611,2022/01/31,46069.70,Partially Shipped
OR3922,C0602,2023/08/07,70798.82,Pending
OR3923,C1038,2025/05/07,2003.64,Shipped
OR3924,C1642,2024/04/17,38455.92,Delivered
OR3925,C0286,2022/07/12,6722.46,Partially Shipped
OR3926,C1944,2023/09/08,4834.46,Return
OR3927,C1402,2024/12/08,4506.42,Partially Delivered
OR3928,C0609,2022/01/31,14312.64,Processing
OR3929,C1630,2023/06/26,26169.10,Refunded
OR393,C0041,2025/03/04,8335.28,Confirmed 
OR3930,C0362,2023/09/03,7872.34,Out for Delivery
OR3931,C0131,2022/12/29,8643.40,Return
OR3932,C0228,2024/10/07,47188.20,Partially Shipped
OR3933,C1195,2024/07/21,1780.47,Partially Shipped
OR3934,C0970,2024/12/31,2400.15,Failed
OR3935,C1687,2023/12/20,7277.76,Delivered
OR3936,C0285,2023/12/08,26878.72,Processing
OR3937,C0193,2023/02/14,411.82,Cancelled
OR3938,C0790,2024/07/12,22912.20,Failed
OR3939,C0409,2022/07/07,1001.82,Pending
OR394,C0597,2024/03/23,10319.10,Partially Shipped
OR3940,C1856,2025/04/22,411.82,Shipped
OR3941,C0152,2024/12/15,250193.98,Confirmed 
OR3942,C0392,2022/10/11,62761.46,Shipped
OR3943,C1761,2022/12/19,54989.98,Confirmed 
OR3944,C0437,2023/02/16,26606.46,Processing
OR3945,C0484,2022/06/05,71433.66,Refunded
OR3946,C0167,2023/12/06,12715.24,Confirmed 
OR3947,C1736,2024/04/18,54130.98,Shipped
OR3948,C1600,2023/08/01,49552.52,Out for Delivery
OR3949,C0219,2023/03/26,425.25,Delivered
OR395,C0904,2025/01/06,55284.40,Delivered
OR3950,C0426,2024/05/07,11333.10,Failed
OR3951,C0526,2023/11/27,287.82,Partially Delivered
OR3952,C0192,2025/04/22,6718.88,Pending
OR3953,C0042,2024/08/07,103074.18,On Hold
OR3954,C0568,2025/02/24,262.50,On Hold
OR3955,C0366,2024/01/05,2127.48,Out for Delivery
OR3956,C0776,2022/04/06,942.82,Cancelled
OR3957,C0395,2022/09/28,109814.46,Out for Delivery
OR3958,C0867,2025/03/20,973.63,Pending
OR3959,C0113,2022/04/05,5739.40,Return
OR396,C0051,2024/11/03,60573.98,Partially Delivered
OR3960,C0629,2022/01/14,198197.52,Return
OR3961,C0335,2022/11/17,112155.46,Confirmed 
OR3962,C1688,2022/07/10,4417.34,On Hold
OR3963,C1926,2024/06/05,11423.70,Partially Shipped
OR3964,C1690,2024/11/21,442.72,Delivered
OR3965,C0576,2023/11/01,26538.20,Cancelled
OR3966,C0909,2025/01/04,1227.03,Confirmed 
OR3967,C0313,2025/03/26,15558.30,Out for Delivery
OR3968,C0855,2024/06/01,75037.76,Refunded
OR3969,C0620,2022/06/04,2712.82,On Hold
OR397,C0251,2024/11/11,97397.56,Failed
OR3970,C1398,2024/10/05,3517.34,Failed
OR3971,C1414,2025/04/18,10562.29,Partially Shipped
OR3972,C0227,2022/05/06,37078.16,Failed
OR3973,C0328,2022/02/12,24571.98,Cancelled
OR3974,C0334,2023/12/10,733.95,Delivered
OR3975,C0726,2024/10/14,957.62,On Hold
OR3976,C0005,2023/09/22,11082.40,Failed
OR3977,C0881,2023/03/23,287891.68,Pending
OR3978,C0263,2023/02/15,7934.37,Shipped
OR3979,C1719,2024/05/21,10022.92,Refunded
OR398,C0223,2022/04/14,1989.54,Processing
OR3980,C0950,2022/11/23,1273.44,On Hold
OR3981,C1820,2023/09/17,102632.86,Confirmed 
OR3982,C1907,2023/07/27,8138.46,Partially Delivered
OR3983,C1855,2024/01/22,41298.82,Partially Delivered
OR3984,C0940,2025/06/16,35397.64,Partially Delivered
OR3985,C0514,2023/07/02,167933.18,Pending
OR3986,C0212,2025/03/24,115014.60,Failed
OR3987,C0927,2025/02/04,352.82,On Hold
OR3988,C0042,2024/02/29,32922.75,Refunded
OR3989,C1613,2023/02/06,12386.46,On Hold
OR399,C0489,2024/09/21,7373.43,On Hold
OR3990,C0753,2024/05/17,1676.64,Partially Delivered
OR3991,C0904,2022/06/03,147507.47,Return
OR3992,C0163,2022/01/17,9796.24,Cancelled
OR3993,C0840,2022/04/08,7549.64,Delivered
OR3994,C0070,2023/11/28,942.82,Delivered
OR3995,C0164,2025/05/25,26921.44,Return
OR3996,C0523,2023/05/09,338184.84,Return
OR3997,C0803,2023/06/10,23828.76,Partially Delivered
OR3998,C1915,2024/11/23,15850.88,Partially Shipped
OR3999,C0802,2023/01/15,619496.46,Partially Shipped
OR40,C0460,2024/08/28,55278.00,On Hold
OR400,C1910,2025/03/09,15030.86,Cancelled
OR4000,C0311,2022/11/29,121139.34,Partially Delivered
OR4001,C0741,2023/03/06,141.60,Return
OR4002,C1658,2023/01/20,68693.42,Refunded
OR4003,C0081,2023/06/29,6488.82,Cancelled
OR4004,C0520,2022/12/05,9554.46,Refunded
OR4005,C1946,2022/05/07,1098.00,Delivered
OR4006,C0715,2024/10/11,104142.24,On Hold
OR4007,C1898,2023/07/17,60768.97,Processing
OR4008,C1150,2023/03/11,8663.10,Refunded
OR4009,C0167,2024/04/30,3501.27,Processing
OR401,C0285,2022/09/27,4198.43,Shipped
OR4010,C0544,2023/09/30,17572.98,Failed
OR4011,C1847,2025/04/14,130780.11,Return
OR4012,C0719,2024/11/22,76419.84,Pending
OR4013,C1301,2025/02/10,2594.82,Confirmed 
OR4014,C0162,2024/05/30,87633.58,Shipped
OR4015,C0305,2022/05/08,20696.22,Out for Delivery
OR4016,C0995,2022/10/15,7434.32,Partially Delivered
OR4017,C0232,2022/03/22,35218.28,Shipped
OR4018,C0614,2025/03/16,14023.78,Return
OR4019,C0722,2022/07/08,2121.64,Out for Delivery
OR402,C0591,2024/12/14,17567.05,Cancelled
OR4020,C0521,2023/09/28,4700.64,Processing
OR4021,C0313,2022/10/22,110184.32,Delivered
OR4022,C1863,2023/08/16,29530.16,Partially Shipped
OR4023,C0929,2023/02/14,15041.46,Pending
OR4024,C0079,2022/12/12,2474.46,Refunded
OR4025,C0951,2024/03/09,11327.94,Confirmed 
OR4026,C1386,2024/05/28,280.35,Refunded
OR4027,C0279,2023/09/15,2013.76,Return
OR4028,C1994,2022/07/06,14156.46,Failed
OR4029,C0410,2024/09/23,13738.46,Cancelled
OR403,C0626,2023/06/07,101873.70,Processing
OR4030,C1935,2023/07/12,2461.76,On Hold
OR4031,C0897,2025/04/15,39075.46,Shipped
OR4032,C1339,2022/12/02,6714.40,Confirmed 
OR4033,C0561,2023/11/26,1117.76,Partially Shipped
OR4034,C0344,2024/10/03,2384.58,Cancelled
OR4035,C1814,2023/09/14,10028.82,Partially Shipped
OR4036,C0859,2023/03/16,15353.31,Delivered
OR4037,C0731,2023/02/09,51896.40,Delivered
OR4038,C1217,2024/05/06,15051.40,On Hold
OR4039,C1841,2023/03/05,18566.54,Return
OR404,C0972,2022/03/27,30786.70,Return
OR4040,C0360,2024/07/28,655582.46,Shipped
OR4041,C0548,2024/05/04,35018.97,Cancelled
OR4042,C0951,2024/02/07,30034.84,Cancelled
OR4043,C1069,2022/10/27,4952.46,Pending
OR4044,C1811,2022/12/12,8727.28,Failed
OR4045,C0768,2022/03/20,216297.89,Delivered
OR4046,C0123,2025/01/21,10320.28,Partially Delivered
OR4047,C1322,2024/02/18,12769.94,Failed
OR4048,C1934,2023/04/27,2247.22,Pending
OR4049,C1254,2024/05/11,270454.82,Delivered
OR405,C0587,2023/09/24,11371.39,Return
OR4050,C0186,2023/08/13,11306.40,Refunded
OR4051,C0239,2022/01/03,11322.06,Pending
OR4052,C1598,2022/07/20,9992.34,Return
OR4053,C1624,2023/11/14,173100.69,Partially Delivered
OR4054,C0463,2025/06/29,2251.64,Failed
OR4055,C0886,2023/05/26,71559.28,Partially Delivered
OR4056,C0485,2024/01/22,4925.76,Out for Delivery
OR4057,C0471,2022/04/28,12619.84,Return
OR4058,C1056,2025/01/02,8046.08,Out for Delivery
OR4059,C0773,2023/05/23,2907.52,Failed
OR406,C0345,2022/10/30,7069.90,Pending
OR4060,C0214,2024/04/30,6029.46,Processing
OR4061,C0435,2024/07/22,1589.46,Out for Delivery
OR4062,C1779,2023/08/27,67978.97,Partially Shipped
OR4063,C1880,2022/02/14,4128.82,Partially Delivered
OR4064,C0812,2024/01/05,4418.58,Out for Delivery
OR4065,C1184,2024/07/21,164.02,Delivered
OR4066,C0680,2024/04/29,523.95,Shipped
OR4067,C0136,2024/01/01,34262.16,Delivered
OR4068,C1560,2022/03/24,34808.82,On Hold
OR4069,C1442,2022/07/26,304697.73,Return
OR407,C0033,2023/07/09,2524.86,Out for Delivery
OR4070,C1862,2022/01/19,3110.52,Cancelled
OR4071,C0528,2025/06/15,44458.04,Shipped
OR4072,C1282,2025/05/24,31148.46,Refunded
OR4073,C0220,2022/11/02,30919.95,Return
OR4074,C0227,2023/01/23,1178.82,Partially Delivered
OR4075,C0123,2022/03/29,61570.04,Partially Shipped
OR4076,C0334,2023/05/12,12914.64,Partially Delivered
OR4077,C0185,2022/05/06,32637.52,Confirmed 
OR4078,C0215,2023/11/06,201.60,Processing
OR4079,C0596,2023/12/10,74846.02,Processing
OR408,C1850,2024/04/24,1414.82,Delivered
OR4080,C1521,2024/03/01,9673.64,Processing
OR4081,C1788,2023/05/20,50468.97,Out for Delivery
OR4082,C1020,2025/05/06,9870.44,Processing
OR4083,C0067,2024/11/04,183949.73,Processing
OR4084,C0727,2024/09/30,3883.76,Out for Delivery
OR4085,C0545,2024/10/08,3134.88,Return
OR4086,C1626,2024/04/24,15706.40,Shipped
OR4087,C1889,2022/05/10,15958.43,Confirmed 
OR4088,C0924,2025/05/09,7943.61,Partially Delivered
OR4089,C1803,2022/08/27,1240605.90,Shipped
OR409,C0105,2024/03/20,12667.97,Confirmed 
OR4090,C1797,2022/08/15,4932.76,Delivered
OR4091,C0579,2025/01/01,154044.10,Return
OR4092,C0489,2023/03/28,1878.24,Processing
OR4093,C0108,2023/06/17,152216.46,Partially Shipped
OR4094,C1593,2022/10/03,18618.24,Shipped
OR4095,C0408,2024/09/20,2594.82,On Hold
OR4096,C1914,2022/07/03,16280.46,Partially Shipped
OR4097,C0350,2025/02/24,34688.46,Confirmed 
OR4098,C1146,2024/11/09,21534.68,Refunded
OR4099,C0345,2024/06/22,4697.48,On Hold
OR41,C0387,2025/02/13,14551.98,Pending
OR410,C1148,2024/02/27,315997.84,Processing
OR4100,C0918,2023/05/06,10496.10,Cancelled
OR4101,C1113,2023/10/19,5353.94,Refunded
OR4102,C0264,2022/09/25,153110.90,Out for Delivery
OR4103,C0116,2022/09/14,9833.25,Partially Shipped
OR4104,C0825,2025/03/01,529.82,Return
OR4105,C0381,2023/04/27,17504.31,Return
OR4106,C1026,2022/03/23,39.20,On Hold
OR4107,C0567,2022/11/02,77965.71,Delivered
OR4108,C0435,2023/11/03,3311.83,Processing
OR4109,C0008,2022/08/31,54412.68,Partially Shipped
OR411,C1476,2023/10/05,165022.94,Partially Delivered
OR4110,C1901,2025/05/07,980.50,Out for Delivery
OR4111,C1139,2022/07/08,627.90,Shipped
OR4112,C1667,2023/10/09,95576.46,Failed
OR4113,C0429,2024/07/30,365.80,Partially Shipped
OR4114,C1739,2023/03/01,4029.76,Processing
OR4115,C1774,2022/05/08,56068.04,Partially Shipped
OR4116,C1106,2023/11/10,40558.31,Partially Delivered
OR4117,C0923,2024/10/11,596895.56,Confirmed 
OR4118,C1619,2024/07/21,942.82,Delivered
OR4119,C0677,2025/01/05,27458.60,Out for Delivery
OR412,C0436,2024/01/08,7385.43,Refunded
OR4120,C0245,2022/06/13,4063.64,Out for Delivery
OR4121,C1665,2024/12/29,3538.82,Confirmed 
OR4122,C0533,2025/06/15,165015.68,Refunded
OR4123,C0764,2023/02/01,52817.70,Processing
OR4124,C0440,2022/02/18,1471.70,Cancelled
OR4125,C0728,2023/01/24,8396.64,Shipped
OR4126,C1055,2022/11/28,110.88,Processing
OR4127,C1060,2022/06/16,1851.94,Return
OR4128,C1754,2023/08/03,14848.86,On Hold
OR4129,C1136,2023/02/25,1601.46,Cancelled
OR413,C1733,2024/10/19,125501.49,Shipped
OR4130,C0027,2024/12/26,81417.64,Out for Delivery
OR4131,C0499,2023/11/06,3146.85,Out for Delivery
OR4132,C0163,2023/12/13,16515.28,Refunded
OR4133,C0487,2023/06/27,5916.22,Return
OR4134,C0630,2023/11/06,3065.64,Refunded
OR4135,C0554,2024/08/17,12074.37,Shipped
OR4136,C0957,2025/06/09,618.36,Cancelled
OR4137,C0876,2024/07/25,92036.46,Pending
OR4138,C1017,2023/10/12,29637.43,On Hold
OR4139,C0175,2025/04/05,69124.16,Shipped
OR414,C0279,2022/02/13,446.88,Pending
OR4140,C0652,2022/03/19,125306.56,Confirmed 
OR4141,C0208,2022/06/10,30086.46,Processing
OR4142,C0981,2022/01/31,640.00,Partially Shipped
OR4143,C1718,2022/03/16,14157.64,Confirmed 
OR4144,C1260,2025/03/27,6333.98,Pending
OR4145,C0617,2023/03/31,7094.46,Refunded
OR4146,C1341,2022/11/06,291.90,Partially Delivered
OR4147,C0770,2023/03/23,102881.84,Return
